,xmin,ymin,xmax,ymax,label,score,image_path,Dead,geometry,index_right,utmZone,individualID,taxonID,siteID,plotID,plantStatus
56,454107.3,4446076.7,454109.3,4446074.5,Tree,0.5368281006813049,RMNP_018_2018.tif,0,"POLYGON ((454109.3 4446076.7, 454109.3 4446074.5, 454107.3 4446074.5, 454107.3 4446076.7, 454109.3 4446076.7))",9136,13N,NEON.PLA.D10.RMNP.04819,PICOL,RMNP,RMNP_018,Live
65,454090.4,4446085.8,454092.9,4446083.5,Tree,0.5228701829910278,RMNP_018_2018.tif,0,"POLYGON ((454092.9 4446085.8, 454092.9 4446083.5, 454090.4 4446083.5, 454090.4 4446085.8, 454092.9 4446085.8))",9121,13N,NEON.PLA.D10.RMNP.04801,PICOL,RMNP,RMNP_018,Standing dead
69,454091.5,4446083.2,454093.7,4446080.9,Tree,0.5201271772384644,RMNP_018_2018.tif,1,"POLYGON ((454093.7 4446083.2, 454093.7 4446080.9, 454091.5 4446080.9, 454091.5 4446083.2, 454093.7 4446083.2))",9120,13N,NEON.PLA.D10.RMNP.04800,PICOL,RMNP,RMNP_018,Standing dead
69,454091.5,4446083.2,454093.7,4446080.9,Tree,0.5201271772384644,RMNP_018_2018.tif,1,"POLYGON ((454093.7 4446083.2, 454093.7 4446080.9, 454091.5 4446080.9, 454091.5 4446083.2, 454093.7 4446083.2))",9119,13N,NEON.PLA.D10.RMNP.04799,PICOL,RMNP,RMNP_018,Standing dead
70,454098.3,4446090.5,454100.3,4446088.2,Tree,0.5090481042861938,RMNP_018_2018.tif,1,"POLYGON ((454100.3 4446090.5, 454100.3 4446088.2, 454098.3 4446088.2, 454098.3 4446090.5, 454100.3 4446090.5))",9129,13N,NEON.PLA.D10.RMNP.04809,PICOL,RMNP,RMNP_018,Standing dead
87,454105.9,4446088.8,454108.7,4446085.8,Tree,0.4008437693119049,RMNP_018_2018.tif,0,"POLYGON ((454108.7 4446088.8, 454108.7 4446085.8, 454105.9 4446085.8, 454105.9 4446088.8, 454108.7 4446088.8))",9141,13N,NEON.PLA.D10.RMNP.04824,PICOL,RMNP,RMNP_018,Standing dead
90,454099.7,4446086.100000001,454102.5,4446083.3,Tree,0.3767625689506531,RMNP_018_2018.tif,1,"POLYGON ((454102.5 4446086.100000001, 454102.5 4446083.3, 454099.7 4446083.3, 454099.7 4446086.100000001, 454102.5 4446086.100000001))",9128,13N,NEON.PLA.D10.RMNP.04808,PICOL,RMNP,RMNP_018,Live
90,454099.7,4446086.100000001,454102.5,4446083.3,Tree,0.3767625689506531,RMNP_018_2018.tif,1,"POLYGON ((454102.5 4446086.100000001, 454102.5 4446083.3, 454099.7 4446083.3, 454099.7 4446086.100000001, 454102.5 4446086.100000001))",9138,13N,NEON.PLA.D10.RMNP.04821,PICOL,RMNP,RMNP_018,Standing dead
93,454096.6,4446087.100000001,454099.3,4446084.4,Tree,0.3328861892223358,RMNP_018_2018.tif,1,"POLYGON ((454099.3 4446087.100000001, 454099.3 4446084.4, 454096.6 4446084.4, 454096.6 4446087.100000001, 454099.3 4446087.100000001))",9126,13N,NEON.PLA.D10.RMNP.04806,PICOL,RMNP,RMNP_018,Live
93,454096.6,4446087.100000001,454099.3,4446084.4,Tree,0.3328861892223358,RMNP_018_2018.tif,1,"POLYGON ((454099.3 4446087.100000001, 454099.3 4446084.4, 454096.6 4446084.4, 454096.6 4446087.100000001, 454099.3 4446087.100000001))",9127,13N,NEON.PLA.D10.RMNP.04807,PICOL,RMNP,RMNP_018,Standing dead
0,458174.80000000005,4449626.7,458178.00000000006,4449623.600000001,Tree,0.7891649007797241,RMNP_019_2018.tif,0,"POLYGON ((458178.0000000001 4449626.7, 458178.0000000001 4449623.600000001, 458174.8 4449623.600000001, 458174.8 4449626.7, 458178.0000000001 4449626.7))",9157,13N,NEON.PLA.D10.RMNP.04352,PIFL2,RMNP,RMNP_019,Live
6,458187.10000000003,4449611.600000001,458191.2,4449606.800000001,Tree,0.564703106880188,RMNP_019_2018.tif,0,"POLYGON ((458191.2 4449611.600000001, 458191.2 4449606.800000001, 458187.1 4449606.800000001, 458187.1 4449611.600000001, 458191.2 4449611.600000001))",9148,13N,NEON.PLA.D10.RMNP.04343,PIPOS,RMNP,RMNP_019,Live
7,458183.4,4449620.300000001,458190.10000000003,4449613.9,Tree,0.5576409697532654,RMNP_019_2018.tif,0,"POLYGON ((458190.1 4449620.300000001, 458190.1 4449613.9, 458183.4 4449613.9, 458183.4 4449620.300000001, 458190.1 4449620.300000001))",9149,13N,NEON.PLA.D10.RMNP.04344,PIPOS,RMNP,RMNP_019,Live
7,458183.4,4449620.300000001,458190.10000000003,4449613.9,Tree,0.5576409697532654,RMNP_019_2018.tif,0,"POLYGON ((458190.1 4449620.300000001, 458190.1 4449613.9, 458183.4 4449613.9, 458183.4 4449620.300000001, 458190.1 4449620.300000001))",9152,13N,NEON.PLA.D10.RMNP.04347,PIPOS,RMNP,RMNP_019,Live
18,458181.9,4449624.9,458186.9,4449619.7,Tree,0.47708311676979065,RMNP_019_2018.tif,0,"POLYGON ((458186.9 4449624.9, 458186.9 4449619.7, 458181.9 4449619.7, 458181.9 4449624.9, 458186.9 4449624.9))",9152,13N,NEON.PLA.D10.RMNP.04347,PIPOS,RMNP,RMNP_019,Live
7,458183.4,4449620.300000001,458190.10000000003,4449613.9,Tree,0.5576409697532654,RMNP_019_2018.tif,0,"POLYGON ((458190.1 4449620.300000001, 458190.1 4449613.9, 458183.4 4449613.9, 458183.4 4449620.300000001, 458190.1 4449620.300000001))",9150,13N,NEON.PLA.D10.RMNP.04345,PIPOS,RMNP,RMNP_019,Live
7,458183.4,4449620.300000001,458190.10000000003,4449613.9,Tree,0.5576409697532654,RMNP_019_2018.tif,0,"POLYGON ((458190.1 4449620.300000001, 458190.1 4449613.9, 458183.4 4449613.9, 458183.4 4449620.300000001, 458190.1 4449620.300000001))",9151,13N,NEON.PLA.D10.RMNP.04346,PIPOS,RMNP,RMNP_019,Live
13,458186.10000000003,4449629.100000001,458191.00000000006,4449624.100000001,Tree,0.5086724758148193,RMNP_019_2018.tif,0,"POLYGON ((458191.0000000001 4449629.100000001, 458191.0000000001 4449624.100000001, 458186.1 4449624.100000001, 458186.1 4449629.100000001, 458191.0000000001 4449629.100000001))",9154,13N,NEON.PLA.D10.RMNP.04349,PIPOS,RMNP,RMNP_019,Live
14,458181.9,4449630.300000001,458184.4,4449627.800000001,Tree,0.5067951679229736,RMNP_019_2018.tif,0,"POLYGON ((458184.4 4449630.300000001, 458184.4 4449627.800000001, 458181.9 4449627.800000001, 458181.9 4449630.300000001, 458184.4 4449630.300000001))",9156,13N,NEON.PLA.D10.RMNP.04351,PIPOS,RMNP,RMNP_019,Live
18,458181.9,4449624.9,458186.9,4449619.7,Tree,0.47708311676979065,RMNP_019_2018.tif,0,"POLYGON ((458186.9 4449624.9, 458186.9 4449619.7, 458181.9 4449619.7, 458181.9 4449624.9, 458186.9 4449624.9))",9155,13N,NEON.PLA.D10.RMNP.04350,PIPOS,RMNP,RMNP_019,Live
18,458181.9,4449624.9,458186.9,4449619.7,Tree,0.47708311676979065,RMNP_019_2018.tif,0,"POLYGON ((458186.9 4449624.9, 458186.9 4449619.7, 458181.9 4449619.7, 458181.9 4449624.9, 458186.9 4449624.9))",9153,13N,NEON.PLA.D10.RMNP.04348,PIPOS,RMNP,RMNP_019,Live
2,460137.6,4449782.2,460141.7,4449778.100000001,Tree,0.7469759583473206,RMNP_020_2018.tif,0,"POLYGON ((460141.7 4449782.2, 460141.7 4449778.100000001, 460137.6 4449778.100000001, 460137.6 4449782.2, 460141.7 4449782.2))",9192,13N,NEON.PLA.D10.RMNP.03664,PSME,RMNP,RMNP_020,Live
5,460123.9,4449776.000000001,460127.9,4449771.9,Tree,0.7148938775062561,RMNP_020_2018.tif,0,"POLYGON ((460127.9 4449776.000000001, 460127.9 4449771.9, 460123.9 4449771.9, 460123.9 4449776.000000001, 460127.9 4449776.000000001))",9187,13N,NEON.PLA.D10.RMNP.03655,PSME,RMNP,RMNP_020,Live
7,460137.3,4449761.9,460141.3,4449757.7,Tree,0.7026752829551697,RMNP_020_2018.tif,0,"POLYGON ((460141.3 4449761.9, 460141.3 4449757.7, 460137.3 4449757.7, 460137.3 4449761.9, 460141.3 4449761.9))",9179,13N,NEON.PLA.D10.RMNP.03647,POTR5,RMNP,RMNP_020,Standing dead
9,460125.4,4449770.2,460128.1,4449767.500000001,Tree,0.6874819397926331,RMNP_020_2018.tif,0,"POLYGON ((460128.1 4449770.2, 460128.1 4449767.500000001, 460125.4 4449767.500000001, 460125.4 4449770.2, 460128.1 4449770.2))",9162,13N,NEON.PLA.D10.RMNP.03626,PICOL,RMNP,RMNP_020,Live
11,460129.3,4449782.000000001,460132.0,4449779.100000001,Tree,0.6859345436096191,RMNP_020_2018.tif,0,"POLYGON ((460132 4449782.000000001, 460132 4449779.100000001, 460129.3 4449779.100000001, 460129.3 4449782.000000001, 460132 4449782.000000001))",9189,13N,NEON.PLA.D10.RMNP.03659,PSME,RMNP,RMNP_020,Live
12,460120.9,4449764.7,460123.3,4449762.2,Tree,0.6732981204986572,RMNP_020_2018.tif,0,"POLYGON ((460123.3 4449764.7, 460123.3 4449762.2, 460120.9 4449762.2, 460120.9 4449764.7, 460123.3 4449764.7))",9158,13N,NEON.PLA.D10.RMNP.03622,PSME,RMNP,RMNP_020,Live
19,460122.3,4449767.500000001,460124.3,4449765.300000001,Tree,0.6185634732246399,RMNP_020_2018.tif,0,"POLYGON ((460124.3 4449767.500000001, 460124.3 4449765.300000001, 460122.3 4449765.300000001, 460122.3 4449767.500000001, 460124.3 4449767.500000001))",9160,13N,NEON.PLA.D10.RMNP.03624,PICOL,RMNP,RMNP_020,Live
20,460137.5,4449770.9,460139.5,4449768.7,Tree,0.6047711968421936,RMNP_020_2018.tif,1,"POLYGON ((460139.5 4449770.9, 460139.5 4449768.7, 460137.5 4449768.7, 460137.5 4449770.9, 460139.5 4449770.9))",9169,13N,NEON.PLA.D10.RMNP.03635,POTR5,RMNP,RMNP_020,Standing dead
20,460137.5,4449770.9,460139.5,4449768.7,Tree,0.6047711968421936,RMNP_020_2018.tif,1,"POLYGON ((460139.5 4449770.9, 460139.5 4449768.7, 460137.5 4449768.7, 460137.5 4449770.9, 460139.5 4449770.9))",9170,13N,NEON.PLA.D10.RMNP.03636,PICOL,RMNP,RMNP_020,Standing dead
34,460123.6,4449779.4,460125.6,4449777.4,Tree,0.5603941082954407,RMNP_020_2018.tif,0,"POLYGON ((460125.6 4449779.4, 460125.6 4449777.4, 460123.6 4449777.4, 460123.6 4449779.4, 460125.6 4449779.4))",9183,13N,NEON.PLA.D10.RMNP.03651,PSME,RMNP,RMNP_020,Live
38,460132.0,4449773.000000001,460133.6,4449771.300000001,Tree,0.5543645024299622,RMNP_020_2018.tif,0,"POLYGON ((460133.6 4449773.000000001, 460133.6 4449771.300000001, 460132 4449771.300000001, 460132 4449773.000000001, 460133.6 4449773.000000001))",9194,13N,NEON.PLA.D10.RMNP.03666,PIPOS,RMNP,RMNP_020,Live
40,460133.2,4449770.9,460135.5,4449768.4,Tree,0.5536972284317017,RMNP_020_2018.tif,0,"POLYGON ((460135.5 4449770.9, 460135.5 4449768.4, 460133.2 4449768.4, 460133.2 4449770.9, 460135.5 4449770.9))",9167,13N,NEON.PLA.D10.RMNP.03633,PSME,RMNP,RMNP_020,Live
50,460134.0,4449767.7,460136.2,4449765.100000001,Tree,0.5312396883964539,RMNP_020_2018.tif,1,"POLYGON ((460136.2 4449767.7, 460136.2 4449765.100000001, 460134 4449765.100000001, 460134 4449767.7, 460136.2 4449767.7))",9174,13N,NEON.PLA.D10.RMNP.03641,POTR5,RMNP,RMNP_020,Live
50,460134.0,4449767.7,460136.2,4449765.100000001,Tree,0.5312396883964539,RMNP_020_2018.tif,1,"POLYGON ((460136.2 4449767.7, 460136.2 4449765.100000001, 460134 4449765.100000001, 460134 4449767.7, 460136.2 4449767.7))",9173,13N,NEON.PLA.D10.RMNP.03640,POTR5,RMNP,RMNP_020,Live
53,460125.5,4449780.2,460128.5,4449776.7,Tree,0.5246002078056335,RMNP_020_2018.tif,0,"POLYGON ((460128.5 4449780.2, 460128.5 4449776.7, 460125.5 4449776.7, 460125.5 4449780.2, 460128.5 4449780.2))",9184,13N,NEON.PLA.D10.RMNP.03652,PSME,RMNP,RMNP_020,Live
53,460125.5,4449780.2,460128.5,4449776.7,Tree,0.5246002078056335,RMNP_020_2018.tif,0,"POLYGON ((460128.5 4449780.2, 460128.5 4449776.7, 460125.5 4449776.7, 460125.5 4449780.2, 460128.5 4449780.2))",9185,13N,NEON.PLA.D10.RMNP.03653,PSME,RMNP,RMNP_020,Live
54,460138.6,4449766.2,460141.7,4449762.600000001,Tree,0.5245055556297302,RMNP_020_2018.tif,1,"POLYGON ((460141.7 4449766.2, 460141.7 4449762.600000001, 460138.6 4449762.600000001, 460138.6 4449766.2, 460141.7 4449766.2))",9182,13N,NEON.PLA.D10.RMNP.03650,POTR5,RMNP,RMNP_020,Standing dead
54,460138.6,4449766.2,460141.7,4449762.600000001,Tree,0.5245055556297302,RMNP_020_2018.tif,1,"POLYGON ((460141.7 4449766.2, 460141.7 4449762.600000001, 460138.6 4449762.600000001, 460138.6 4449766.2, 460141.7 4449766.2))",9181,13N,NEON.PLA.D10.RMNP.03649,POTR5,RMNP,RMNP_020,Standing dead
57,460129.5,4449766.300000001,460131.7,4449764.100000001,Tree,0.5154761672019958,RMNP_020_2018.tif,0,"POLYGON ((460131.7 4449766.300000001, 460131.7 4449764.100000001, 460129.5 4449764.100000001, 460129.5 4449766.300000001, 460131.7 4449766.300000001))",9165,13N,NEON.PLA.D10.RMNP.03631,PSME,RMNP,RMNP_020,Live
57,460129.5,4449766.300000001,460131.7,4449764.100000001,Tree,0.5154761672019958,RMNP_020_2018.tif,0,"POLYGON ((460131.7 4449766.300000001, 460131.7 4449764.100000001, 460129.5 4449764.100000001, 460129.5 4449766.300000001, 460131.7 4449766.300000001))",9166,13N,NEON.PLA.D10.RMNP.03632,POTR5,RMNP,RMNP_020,Standing dead
61,460122.7,4449770.7,460125.0,4449768.100000001,Tree,0.4990691542625427,RMNP_020_2018.tif,0,"POLYGON ((460125 4449770.7, 460125 4449768.100000001, 460122.7 4449768.100000001, 460122.7 4449770.7, 460125 4449770.7))",9190,13N,NEON.PLA.D10.RMNP.03660,PIPOS,RMNP,RMNP_020,Live
77,460130.8,4449764.300000001,460133.4,4449762.000000001,Tree,0.44948676228523254,RMNP_020_2018.tif,0,"POLYGON ((460133.4 4449764.300000001, 460133.4 4449762.000000001, 460130.8 4449762.000000001, 460130.8 4449764.300000001, 460133.4 4449764.300000001))",9176,13N,NEON.PLA.D10.RMNP.03643,PIFL2,RMNP,RMNP_020,Live
1,453543.7,4458596.0,453546.7,4458593.5,Tree,0.704323947429657,RMNP_042_2018.tif,0,"POLYGON ((453546.7 4458596, 453546.7 4458593.5, 453543.7 4458593.5, 453543.7 4458596, 453546.7 4458596))",9229,13N,NEON.PLA.D10.RMNP.02336,PICOL,RMNP,RMNP_042,Live
7,453544.7,4458568.9,453546.80000000005,4458566.7,Tree,0.630991518497467,RMNP_042_2018.tif,0,"POLYGON ((453546.8 4458568.9, 453546.8 4458566.7, 453544.7 4458566.7, 453544.7 4458568.9, 453546.8 4458568.9))",9214,13N,NEON.PLA.D10.RMNP.02180,PICOL,RMNP,RMNP_042,Live
9,453539.60000000003,4458588.6,453542.80000000005,4458584.9,Tree,0.626091480255127,RMNP_042_2018.tif,0,"POLYGON ((453542.8 4458588.6, 453542.8 4458584.9, 453539.6 4458584.9, 453539.6 4458588.6, 453542.8 4458588.6))",9233,13N,NEON.PLA.D10.RMNP.02340,PICOL,RMNP,RMNP_042,Live
10,453550.2,4458565.3,453552.00000000006,4458563.4,Tree,0.6065153479576111,RMNP_042_2018.tif,0,"POLYGON ((453552.0000000001 4458565.3, 453552.0000000001 4458563.4, 453550.2 4458563.4, 453550.2 4458565.3, 453552.0000000001 4458565.3))",9210,13N,NEON.PLA.D10.RMNP.02176,PICOL,RMNP,RMNP_042,Live
11,453543.9,4458576.0,453546.7,4458573.2,Tree,0.5973485708236694,RMNP_042_2018.tif,0,"POLYGON ((453546.7 4458576, 453546.7 4458573.2, 453543.9 4458573.2, 453543.9 4458576, 453546.7 4458576))",9215,13N,NEON.PLA.D10.RMNP.02181,PICOL,RMNP,RMNP_042,Live
13,453543.80000000005,4458583.2,453545.9,4458581.0,Tree,0.594718873500824,RMNP_042_2018.tif,0,"POLYGON ((453545.9 4458583.2, 453545.9 4458581, 453543.8 4458581, 453543.8 4458583.2, 453545.9 4458583.2))",9220,13N,NEON.PLA.D10.RMNP.02191,PICOL,RMNP,RMNP_042,Live
16,453540.2,4458579.2,453543.4,4458576.1,Tree,0.5696565508842468,RMNP_042_2018.tif,0,"POLYGON ((453543.4 4458579.2, 453543.4 4458576.1, 453540.2 4458576.1, 453540.2 4458579.2, 453543.4 4458579.2))",9219,13N,NEON.PLA.D10.RMNP.02190,PICOL,RMNP,RMNP_042,Live
20,453551.7,4458583.0,453553.60000000003,4458581.1,Tree,0.5482587814331055,RMNP_042_2018.tif,0,"POLYGON ((453553.6 4458583, 453553.6 4458581.1, 453551.7 4458581.1, 453551.7 4458583, 453553.6 4458583))",9224,13N,NEON.PLA.D10.RMNP.02195,PICOL,RMNP,RMNP_042,"Live, physically damaged"
21,453545.4,4458559.2,453547.30000000005,4458557.2,Tree,0.535266101360321,RMNP_042_2018.tif,0,"POLYGON ((453547.3 4458559.2, 453547.3 4458557.2, 453545.4 4458557.2, 453545.4 4458559.2, 453547.3 4458559.2))",9205,13N,NEON.PLA.D10.RMNP.02171,PICOL,RMNP,RMNP_042,Live
22,453548.50000000006,4458581.1,453550.50000000006,4458579.0,Tree,0.5288422107696533,RMNP_042_2018.tif,0,"POLYGON ((453550.5000000001 4458581.1, 453550.5000000001 4458579, 453548.5000000001 4458579, 453548.5000000001 4458581.1, 453550.5000000001 4458581.1))",9222,13N,NEON.PLA.D10.RMNP.02193,PICOL,RMNP,RMNP_042,Live
23,453549.50000000006,4458559.3,453551.80000000005,4458556.9,Tree,0.5181660652160645,RMNP_042_2018.tif,0,"POLYGON ((453551.8 4458559.3, 453551.8 4458556.9, 453549.5000000001 4458556.9, 453549.5000000001 4458559.3, 453551.8 4458559.3))",9209,13N,NEON.PLA.D10.RMNP.02175,PICOL,RMNP,RMNP_042,Live
24,453532.7,4458569.3,453535.50000000006,4458566.3,Tree,0.5162569880485535,RMNP_042_2018.tif,0,"POLYGON ((453535.5000000001 4458569.3, 453535.5000000001 4458566.3, 453532.7 4458566.3, 453532.7 4458569.3, 453535.5000000001 4458569.3))",9197,13N,NEON.PLA.D10.RMNP.02163,PICOL,RMNP,RMNP_042,Live
28,453542.9,4458559.9,453544.80000000005,4458557.9,Tree,0.49998247623443604,RMNP_042_2018.tif,0,"POLYGON ((453544.8 4458559.9, 453544.8 4458557.9, 453542.9 4458557.9, 453542.9 4458559.9, 453544.8 4458559.9))",9204,13N,NEON.PLA.D10.RMNP.02170,PICOL,RMNP,RMNP_042,Live
29,453540.10000000003,4458560.9,453542.00000000006,4458559.0,Tree,0.4965214729309082,RMNP_042_2018.tif,0,"POLYGON ((453542.0000000001 4458560.9, 453542.0000000001 4458559, 453540.1 4458559, 453540.1 4458560.9, 453542.0000000001 4458560.9))",9201,13N,NEON.PLA.D10.RMNP.02167,PICOL,RMNP,RMNP_042,Live
33,453540.7,4458558.5,453542.50000000006,4458556.7,Tree,0.48145824670791626,RMNP_042_2018.tif,0,"POLYGON ((453542.5000000001 4458558.5, 453542.5000000001 4458556.7, 453540.7 4458556.7, 453540.7 4458558.5, 453542.5000000001 4458558.5))",9202,13N,NEON.PLA.D10.RMNP.02168,PICOL,RMNP,RMNP_042,Live
34,453550.60000000003,4458569.5,453552.9,4458567.0,Tree,0.4758433401584625,RMNP_042_2018.tif,0,"POLYGON ((453552.9 4458569.5, 453552.9 4458567, 453550.6 4458567, 453550.6 4458569.5, 453552.9 4458569.5))",9211,13N,NEON.PLA.D10.RMNP.02177,PICOL,RMNP,RMNP_042,Live
40,453547.50000000006,4458593.3,453549.60000000003,4458591.1,Tree,0.4423440098762512,RMNP_042_2018.tif,0,"POLYGON ((453549.6 4458593.3, 453549.6 4458591.1, 453547.5000000001 4458591.1, 453547.5000000001 4458593.3, 453549.6 4458593.3))",9228,13N,NEON.PLA.D10.RMNP.02335,PICOL,RMNP,RMNP_042,Live
41,453539.9,4458575.4,453543.10000000003,4458572.2,Tree,0.44137272238731384,RMNP_042_2018.tif,0,"POLYGON ((453543.1 4458575.4, 453543.1 4458572.2, 453539.9 4458572.2, 453539.9 4458575.4, 453543.1 4458575.4))",9216,13N,NEON.PLA.D10.RMNP.02182,PICOL,RMNP,RMNP_042,Live
42,453546.30000000005,4458561.4,453548.4,4458559.3,Tree,0.4367057681083679,RMNP_042_2018.tif,0,"POLYGON ((453548.4 4458561.4, 453548.4 4458559.3, 453546.3 4458559.3, 453546.3 4458561.4, 453548.4 4458561.4))",9208,13N,NEON.PLA.D10.RMNP.02174,PICOL,RMNP,RMNP_042,Live
43,453532.7,4458564.8,453535.4,4458561.4,Tree,0.4295491576194763,RMNP_042_2018.tif,0,"POLYGON ((453535.4 4458564.8, 453535.4 4458561.4, 453532.7 4458561.4, 453532.7 4458564.8, 453535.4 4458564.8))",9195,13N,NEON.PLA.D10.RMNP.01670,PICOL,RMNP,RMNP_042,Live
45,453541.10000000003,4458595.1,453543.4,4458592.6,Tree,0.42749422788619995,RMNP_042_2018.tif,0,"POLYGON ((453543.4 4458595.1, 453543.4 4458592.6, 453541.1 4458592.6, 453541.1 4458595.1, 453543.4 4458595.1))",9230,13N,NEON.PLA.D10.RMNP.02337,PICOL,RMNP,RMNP_042,Live
46,453546.50000000006,4458573.5,453550.50000000006,4458569.3,Tree,0.41031742095947266,RMNP_042_2018.tif,0,"POLYGON ((453550.5000000001 4458573.5, 453550.5000000001 4458569.3, 453546.5000000001 4458569.3, 453546.5000000001 4458573.5, 453550.5000000001 4458573.5))",9213,13N,NEON.PLA.D10.RMNP.02179,PICOL,RMNP,RMNP_042,Live
46,453546.50000000006,4458573.5,453550.50000000006,4458569.3,Tree,0.41031742095947266,RMNP_042_2018.tif,0,"POLYGON ((453550.5000000001 4458573.5, 453550.5000000001 4458569.3, 453546.5000000001 4458569.3, 453546.5000000001 4458573.5, 453550.5000000001 4458573.5))",9212,13N,NEON.PLA.D10.RMNP.02178,PICOL,RMNP,RMNP_042,"Live, physically damaged"
47,453540.10000000003,4458591.0,453542.10000000003,4458588.9,Tree,0.3956370949745178,RMNP_042_2018.tif,0,"POLYGON ((453542.1 4458591, 453542.1 4458588.9, 453540.1 4458588.9, 453540.1 4458591, 453542.1 4458591))",9232,13N,NEON.PLA.D10.RMNP.02339,PICOL,RMNP,RMNP_042,Live
48,453546.50000000006,4458590.9,453549.10000000003,4458588.3,Tree,0.3937802314758301,RMNP_042_2018.tif,0,"POLYGON ((453549.1 4458590.9, 453549.1 4458588.3, 453546.5000000001 4458588.3, 453546.5000000001 4458590.9, 453549.1 4458590.9))",9227,13N,NEON.PLA.D10.RMNP.02334,PICOL,RMNP,RMNP_042,Live
51,453551.00000000006,4458586.2,453553.60000000003,4458583.5,Tree,0.3806408941745758,RMNP_042_2018.tif,0,"POLYGON ((453553.6 4458586.2, 453553.6 4458583.5, 453551.0000000001 4458583.5, 453551.0000000001 4458586.2, 453553.6 4458586.2))",9196,13N,NEON.PLA.D10.RMNP.01800,PICOL,RMNP,RMNP_042,Live
52,453539.7,4458563.5,453541.7,4458561.5,Tree,0.37892553210258484,RMNP_042_2018.tif,0,"POLYGON ((453541.7 4458563.5, 453541.7 4458561.5, 453539.7 4458561.5, 453539.7 4458563.5, 453541.7 4458563.5))",9200,13N,NEON.PLA.D10.RMNP.02166,PICOL,RMNP,RMNP_042,Live
55,453545.60000000003,4458586.8,453548.50000000006,4458583.9,Tree,0.32296767830848694,RMNP_042_2018.tif,1,"POLYGON ((453548.5000000001 4458586.8, 453548.5000000001 4458583.9, 453545.6 4458583.9, 453545.6 4458586.8, 453548.5000000001 4458586.8))",9226,13N,NEON.PLA.D10.RMNP.02333,PICOL,RMNP,RMNP_042,Standing dead
0,453625.7,4458609.4,453629.60000000003,4458605.9,Tree,0.7385972142219543,RMNP_043_2018.tif,0,"POLYGON ((453629.6 4458609.4, 453629.6 4458605.9, 453625.7 4458605.9, 453625.7 4458609.4, 453629.6 4458609.4))",9240,13N,NEON.PLA.D10.RMNP.02121,PICOL,RMNP,RMNP_043,Live
1,453630.2,4458626.8,453633.30000000005,4458623.600000001,Tree,0.688162088394165,RMNP_043_2018.tif,0,"POLYGON ((453633.3 4458626.8, 453633.3 4458623.600000001, 453630.2 4458623.600000001, 453630.2 4458626.8, 453633.3 4458626.8))",9251,13N,NEON.PLA.D10.RMNP.02132,PICOL,RMNP,RMNP_043,Live
5,453617.50000000006,4458619.3,453620.60000000003,4458616.100000001,Tree,0.6386311650276184,RMNP_043_2018.tif,1,"POLYGON ((453620.6 4458619.3, 453620.6 4458616.100000001, 453617.5000000001 4458616.100000001, 453617.5000000001 4458619.3, 453620.6 4458619.3))",9244,13N,NEON.PLA.D10.RMNP.02125,PICOL,RMNP,RMNP_043,Standing dead
7,453632.2,4458623.100000001,453634.50000000006,4458620.5,Tree,0.6208416223526001,RMNP_043_2018.tif,0,"POLYGON ((453634.5000000001 4458623.100000001, 453634.5000000001 4458620.5, 453632.2 4458620.5, 453632.2 4458623.100000001, 453634.5000000001 4458623.100000001))",9250,13N,NEON.PLA.D10.RMNP.02131,PICOL,RMNP,RMNP_043,Live
12,453620.7,4458608.3,453623.4,4458605.8,Tree,0.5959882140159607,RMNP_043_2018.tif,0,"POLYGON ((453623.4 4458608.3, 453623.4 4458605.8, 453620.7 4458605.8, 453620.7 4458608.3, 453623.4 4458608.3))",9235,13N,NEON.PLA.D10.RMNP.02116,PICOL,RMNP,RMNP_043,Live
18,453614.60000000003,4458617.8,453616.9,4458614.3,Tree,0.5567317008972168,RMNP_043_2018.tif,0,"POLYGON ((453616.9 4458617.8, 453616.9 4458614.3, 453614.6 4458614.3, 453614.6 4458617.8, 453616.9 4458617.8))",9245,13N,NEON.PLA.D10.RMNP.02126,PICOL,RMNP,RMNP_043,Live
20,453621.60000000003,4458620.8,453624.60000000003,4458617.5,Tree,0.5545721650123596,RMNP_043_2018.tif,1,"POLYGON ((453624.6 4458620.8, 453624.6 4458617.5, 453621.6 4458617.5, 453621.6 4458620.8, 453624.6 4458620.8))",9243,13N,NEON.PLA.D10.RMNP.02124,PICOL,RMNP,RMNP_043,Standing dead
23,453618.30000000005,4458612.2,453621.30000000005,4458608.8,Tree,0.5402321219444275,RMNP_043_2018.tif,0,"POLYGON ((453621.3 4458612.2, 453621.3 4458608.8, 453618.3 4458608.8, 453618.3 4458612.2, 453621.3 4458612.2))",9238,13N,NEON.PLA.D10.RMNP.02119,PICOL,RMNP,RMNP_043,Live
25,453621.9,4458612.4,453624.9,4458609.2,Tree,0.5282868146896362,RMNP_043_2018.tif,0,"POLYGON ((453624.9 4458612.4, 453624.9 4458609.2, 453621.9 4458609.2, 453621.9 4458612.4, 453624.9 4458612.4))",9239,13N,NEON.PLA.D10.RMNP.02120,PICOL,RMNP,RMNP_043,Live
